ID;COURSESUBJECT;GRADEVALUE;YEARINCOURSE;SEMESTERINCOURSE;CREDITSINCOURSE
CON-2378939;LABORATÓRIO DE FÍSICA I;79;2014;3;2
CON-2378939;BANCO DE DADOS;78;2013;1;1
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;74;2018;1;4
CON-2378939;ASPECTOS AVANÇADOS EM BANCO DE DADOS;60;2018;1;4
CON-2378939;ASPECTOS LEGAIS DA INFORMÁTICA;72;2018;1;4
CON-2378939;PRINCÍPIOS DE ADMINISTRAÇÃO I;85;2018;1;4
CON-2378939;TEORIA DOS GRAFOS;66;2018;1;4
CON-2378939;TESTE DE SOFTWARE;45;2018;1;4
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;90;2018;3;2
CON-2378939;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;78;2018;3;4
CON-2378939;INTELIGENCIA ARTIFICIAL;63;2018;3;4
CON-2378939;EMPREENDIMENTOS EM INFORMATICA;71;2018;3;4
CON-2378939;ESTÁGIO SUPERVISIONADO;SC;2018;3;0
CON-2378939;DESENVOLVIMENTO DE JOGOS;TM;2018;3;4
CON-2378939;FÍSICA I;62;2015;1;4
CON-2378939;LABORATÓRIO DE CIÊNCIAS;61;2015;1;4
CON-2378939;EDITORAÇÃO ELETRÔNICA DE DOCUMENTOS;72;2015;1;1
CON-2378939;PLANILHAS ELETRÔNICAS;93;2015;1;1
CON-2378939;CÁLCULO NUMÉRICO;80;2015;3;4
CON-2378939;TEORIA DOS GRAFOS;RI;2017;3;4
CON-2378939;CONTABILIDADE GERAL E INTRODUTORIA;71;2017;3;4
CON-2378939;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;61;2017;3;4
CON-2378939;ALGORITMOS;69;2010;1;4
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO;80;2010;1;2
CON-2378939;CÁLCULO I;60;2012;3;4
CON-2378939;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;73;2013;3;4
CON-2378939;ESTRUTURA DE DADOS;62;2014;1;4
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO II;85;2013;1;2
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO WEB;90;2010;3;2
CON-2378939;CIRCUITOS DIGITAIS;60;2014;1;4
CON-2378939;CÁLCULO II;60;2014;3;4
CON-2378939;ESTRUTURA DE DADOS II;60;2015;1;4
CON-2378939;ORIENTAÇÃO A OBJETOS;62;2015;1;4
CON-2378939;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;87;2015;3;4
CON-2378939;CÁLCULO DE PROBABILIDADES I;68;2015;3;4
CON-2378939;SISTEMAS OPERACIONAIS;64;2016;1;4
CON-2378939;MODELAGEM DE SISTEMAS;71;2016;1;4
CON-2378939;REDES DE COMPUTADORES;73;2016;3;4
CON-2378939;BANCO DE DADOS;60;2016;3;4
CON-2378939;ENGENHARIA DE SOFTWARE;60;2016;3;4
CON-2378939;ORGANIZAÇÃO DE COMPUTADORES;63;2016;3;4
CON-2378939;INFORMÁTICA E SOCIEDADE;80;2017;3;2
CON-2378939;INTERAÇÃO HUMANO-COMPUTADOR;90;2017;3;4
CON-2378939;SEGURANÇA E AUDITORIA DE SISTEMAS;75;2017;3;4
CON-2378939;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;74;2017;3;4
CON-2378939;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;82;2019;3;4
CON-2378939;GERÊNCIA DE PROJETOS;71;2019;3;4
CON-2378939;PESQUISA OPERACIONAL;54;2019;1;4
CON-2378939;RECUPERAÇÃO DA INFORMAÇÃO;70;2019;1;4
CON-2378939;PROJETO DE SOFTWARE EDUCACIONAL;TM;2019;1;4
CON-2378939;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;74;2019;3;4
CON-2378939;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;34;2019;1;4
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB III;63;2019;3;2
CON-2378939;TESTE DE SOFTWARE;77;2019;3;4
CON-2378939;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB II ;83;2019;1;2
CON-2378939;SISTEMAS DE APOIO À DECISÃO;92;2019;1;4
CON-2378939;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;APR;2021;1;0
CON-2378939;PESQUISA OPERACIONAL;62;2020;1;4
CON-2378939;SEMINARIO EM COMPUTACAO VII;60;2020;1;2
CON-2378939;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2020;1;0
CON-2378939;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;REP;2020;3;0
CON-2378939;AVALIAÇÃO DE SOFTWARE EDUCACIONAL;RI;2020;1;2
CON-2378939;MODELAGEM DE NEGÓCIO;90;2020;1;4
CON-3179876;LABORATÓRIO DE CIÊNCIAS;67;2014;1;4
CON-3179876;QUÍMICA FUNDAMENTAL;73;2014;1;4
CON-3179876;LABORATÓRIO DE CIÊNCIA DA COMPUTAÇÃO;92;2014;3;2
CON-3179876;LABORATÓRIO DE FÍSICA I;69;2015;1;2
CON-3179876;LABORATÓRIO DE QUÍMICA;80;2015;1;2
CON-3179876;CÁLCULO III;74;2017;1;4
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO III;60;2017;3;4
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;70;2018;3;2
CON-3179876;PESQUISA OPERACIONAL;74;2018;3;4
CON-3179876;CÁLCULO II;79;2015;3;4
CON-3179876;ALGORITMOS;97;2014;1;4
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO;97;2014;1;2
CON-3179876;CÁLCULO I;60;2014;1;4
CON-3179876;ESTRUTURA DE DADOS;74;2014;3;4
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO II;74;2014;3;2
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO WEB;84;2014;3;2
CON-3179876;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;82;2014;3;4
CON-3179876;ORIENTAÇÃO A OBJETOS;68;2015;1;4
CON-3179876;MINERAÇÃO DE DADOS;72;2015;1;4
CON-3179876;MODELAGEM DE SISTEMAS;86;2015;3;4
CON-3179876;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;90;2015;3;4
CON-3179876;INFORMÁTICA E SOCIEDADE;74;2015;3;2
CON-3179876;ÁLGEBRA LINEAR;65;2015;3;4
CON-3179876;ESTRUTURA DE DADOS II;65;2016;3;4
CON-3179876;TEORIA DOS GRAFOS;66;2016;3;4
CON-3179876;ENGENHARIA DE SOFTWARE;67;2016;3;4
CON-3179876;BANCO DE DADOS;72;2017;1;4
CON-3179876;CIRCUITOS DIGITAIS;61;2017;1;4
CON-3179876;COMPUTAÇÃO GRÁFICA;70;2017;3;4
CON-3179876;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;78;2017;3;4
CON-3179876;INTERAÇÃO HUMANO-COMPUTADOR;76;2017;3;4
CON-3179876;CÁLCULO DE PROBABILIDADES I;72;2018;1;4
CON-3179876;INTELIGENCIA ARTIFICIAL;80;2018;3;4
CON-3179876;SEGURANÇA E AUDITORIA DE SISTEMAS;85;2018;3;4
CON-3179876;ORGANIZAÇÃO DE COMPUTADORES;73;2018;3;4
CON-3179876;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;86;2018;3;4
CON-3179876;RECUPERAÇÃO DA INFORMAÇÃO;76;2018;3;4
CON-3179876;PRINCÍPIOS DE ADMINISTRAÇÃO I;95;2019;1;4
CON-3179876;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;90;2019;3;4
CON-3179876;GERÊNCIA DE PROJETOS;83;2019;3;4
CON-3179876;REDES DE COMPUTADORES;85;2019;1;4
CON-3179876;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;61;2019;1;4
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;90;2019;3;4
CON-3179876;ASPECTOS AVANÇADOS EM BANCO DE DADOS;76;2019;3;4
CON-3179876;TESTE DE SOFTWARE;92;2019;3;4
CON-3179876;ASPECTOS LEGAIS DA INFORMÁTICA;69;2019;1;4
CON-3179876;CONTABILIDADE GERAL E INTRODUTORIA;93;2019;1;4
CON-3179876;SISTEMAS OPERACIONAIS;75;2019;1;4
CON-3179876;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB II ;97;2020;1;2
CON-3179876;SISTEMAS DE APOIO À DECISÃO;90;2020;1;4
CON-3179876;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;90;2021;1;0
CON-3179876;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;82;2020;1;4
CON-3179876;EMPREENDIMENTOS EM INFORMATICA;83;2020;1;4
CON-3179876;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2020;3;0
CON-3179252;CÁLCULO I;84;2021;1;4
CON-3179252;INTELIGENCIA ARTIFICIAL;98;2021;3;4
CON-3179252;CÁLCULO II;100;2021;3;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB II ;73;2021;1;2
CON-3179252;SISTEMAS DE APOIO À DECISÃO;TM;2022;1;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;TM;2022;1;2
CON-3179252;TEORIA DOS GRAFOS;67;2021;3;4
CON-3179252;CÁLCULO DE PROBABILIDADES I;79;2021;3;4
CON-3179252;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;79  ;2014;3;4
CON-3179252;CONTABILIDADE GERAL E INTRODUTORIA;60  ;2014;1;4
CON-3179252;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM  ;2014;3;4
CON-3179252;ALGORITMOS;57  ;2014;3;4
CON-3179252;FUNDAMENTOS DE DESENVOLVIMENTO WEB;84  ;2014;3;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO;57  ;2014;3;2
CON-3179252;CÁLCULO I;TM  ;2014;3;4
CON-3179252;PRINCÍPIOS DE ADMINISTRAÇÃO I;90  ;2015;1;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO;70  ;2015;1;2
CON-3179252;ALGORITMOS;70  ;2015;1;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;90;2023;1;2
CON-3179252;SISTEMAS DE APOIO À DECISÃO;88;2023;1;4
CON-3179252;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;APR;2023;1;0
CON-3179252;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;DISP;2022;3;4
CON-3179252;INFORMÁTICA E SOCIEDADE;85  ;2015;3;2
CON-3179252;CÁLCULO I;1;2015;1;4
CON-3179252;REDES DE COMPUTADORES;TM  ;2015;1;4
CON-3179252;INSTITUIÇÕES DE DIREITO;73  ;2014;1;5
CON-3179252;ECONOMIA;60  ;2014;1;4
CON-3179252;ESTRUTURA DE DADOS;60;2016;1;4
CON-3179252;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;6;2016;1;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO II;60;2016;1;2
CON-3179252;ASPECTOS LEGAIS DA INFORMÁTICA;62;2016;1;4
CON-3179252;GERÊNCIA DE PROJETOS;85;2016;3;4
CON-3179252;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;63;2016;3;4
CON-3179252;CIRCUITOS DIGITAIS;TM;2016;3;4
CON-3179252;ORIENTAÇÃO A OBJETOS;70;2016;3;4
CON-3179252;ORGANIZAÇÃO DE COMPUTADORES;72;2018;1;4
CON-3179252;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;62;2018;1;4
CON-3179252;INTERAÇÃO HUMANO-COMPUTADOR;60;2018;1;4
CON-3179252;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;94;2018;1;4
CON-3179252;CIRCUITOS DIGITAIS;70;2018;3;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;80;2018;3;4
CON-3179252;ITALIANO INSTRUMENTAL I;TM;2018;3;4
CON-3179252;TEORIA DOS GRAFOS;21;2018;3;4
CON-3179252;MODELAGEM DE SISTEMAS;60;2017;1;4
CON-3179252;ORGANIZAÇÃO DE COMPUTADORES;17;2017;1;4
CON-3179252;ESTRUTURA DE DADOS II;TM;2017;1;4
CON-3179252;LABORATÓRIO DE APLICAÇÕES DE REDES DE COMPUTADORES;78;2017;3;2
CON-3179252;TEORIA GERAL DA ADMINISTRAÇÃO I;93;2014;1;4
CON-3179252;ENGENHARIA DE SOFTWARE;77;2017;3;4
CON-3179252;LABORATÓRIO DE PROGRAMAÇÃO III;70;2017;3;4
CON-3179252;REDES DE COMPUTADORES;82;2017;1;4
CON-3179252;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;41;2017;3;4
CON-3179252;BANCO DE DADOS;60;2017;1;4
CON-3179252;SISTEMAS OPERACIONAIS;73;2017;3;4
CON-3179252;ADMINISTRAÇÃO DE REDES;73;2019;1;4
CON-3179252;PROJETO DE SOFTWARE EDUCACIONAL;TM;2019;1;4
CON-3179252;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;60;2019;3;4
CON-3179252;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;19;2019;1;4
CON-3179252;ESTRUTURA DE DADOS II;53;2019;1;4
CON-3179252;PESQUISA OPERACIONAL;73;2020;1;4
CON-3179252;ESTRUTURA DE DADOS II;71;2020;3;4
CON-3179252;TESTE DE SOFTWARE;85;2020;3;4
CON-3179252;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;100;2020;3;4
CON-3179252;AVALIAÇÃO DE SOFTWARE EDUCACIONAL;91;2020;1;2
CON-3179252;ASPECTOS AVANÇADOS EM BANCO DE DADOS;88;2020;3;4
CON-3179252;EMPREENDIMENTOS EM INFORMATICA;86;2020;1;4
CON-3179252;SEGURANÇA E AUDITORIA DE SISTEMAS;92;2021;1;4
CON-1983641;CÁLCULO I;82  ;2012;3;4
CON-1983641;LABORATÓRIO DE PROGRAMAÇÃO;100 ;2012;3;2
CON-1983641;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;93  ;2012;3;4
CON-1983641;FUNDAMENTOS DE DESENVOLVIMENTO WEB;93  ;2012;3;4
CON-1983641;ALGORITMOS;100 ;2012;3;4
CON-1983641;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;93  ;2012;3;4
CON-1983641;CÁLCULO II;76  ;2013;1;4
CON-1983641;LABORATÓRIO DE PROGRAMAÇÃO II;95  ;2013;1;2
CON-1983641;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;94  ;2013;1;4
CON-1983641;PRINCÍPIOS DE ADMINISTRAÇÃO I;95  ;2013;1;4
CON-1983641;ORGANIZAÇÃO DE COMPUTADORES;96  ;2013;1;4
CON-1983641;ESTRUTURA DE DADOS II;99  ;2013;3;4
CON-1983641;CÁLCULO DE PROBABILIDADES I;71  ;2013;3;4
CON-1983641;ORIENTAÇÃO A OBJETOS;94  ;2013;3;4
CON-1983641;CONTABILIDADE GERAL E INTRODUTORIA;100 ;2013;3;4
CON-1983641;CIÊNCIAS SEM FRONTEIRAS I;ITR;2014;3;0
CON-1983641;INFORMÁTICA E SOCIEDADE;87  ;2014;1;2
CON-1983641;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;100 ;2014;1;4
CON-1983641;BANCO DE DADOS;78  ;2014;1;4
CON-1983641;ASPECTOS LEGAIS DA INFORMÁTICA;84  ;2013;3;4
CON-1983641;SISTEMAS OPERACIONAIS;94  ;2014;1;4
CON-1983641;MODELAGEM DE SISTEMAS;80  ;2014;1;4
CON-1983641;REDES DE COMPUTADORES;87  ;2014;1;4
CON-1983641;ESTRUTURA DE DADOS;95  ;2013;1;4
CON-1983641;ASPECTOS AVANÇADOS EM BANCO DE DADOS;87  ;2015;3;4
CON-1983641;LABORATÓRIO DE PROGRAMAÇÃO III;96  ;2015;3;4
CON-1983641;EMPREENDIMENTOS EM INFORMATICA;87  ;2015;3;4
CON-1983641;CIÊNCIAS SEM FRONTEIRAS II;ITR;2015;1;0
CON-1983641;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;80;2016;1;4
CON-1983641;LABORATÓRIO DE SISTEMAS OPERACIONAIS;TM;2016;1;2
CON-1983641;LABORATÓRIO DE PROGRAMAÇÃO IV;100;2016;1;4
CON-1983641;SEMINÁRIO EM COMPUTAÇÃO VIII;100;2016;1;2
CON-1983641;GERÊNCIA DE REDES;88;2016;1;2
CON-1983641;GERÊNCIA DE PROJETOS;98;2016;1;4
CON-1983641;COMPUTAÇÃO MÓVEL, ÚBIQUA E PERVASIVA;100;2016;1;2
CON-1983641;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;77;2016;1;4
CON-1983641;TEORIA DE FILAS;TM;2016;3;4
CON-1983641;TÓPICOS EM INTELIGÊNCIA COMPUTACIONAL I;86;2016;3;4
CON-1983641;LABORATÓRIO DE PROGRAMAÇÃO V;85;2016;3;2
CON-1983641;LABORATÓRIO DE APLICAÇÕES DE REDES DE COMPUTADORES;87;2016;3;2
CON-1983641;SEGURANÇA E AUDITORIA DE SISTEMAS;95;2016;3;4
CON-1983641;SISTEMAS DE APOIO À DECISÃO;84;2016;3;4
CON-1983641;INTELIGENCIA ARTIFICIAL;90;2017;1;4
CON-1983641;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;77;2016;3;4
CON-1983641;PROGRAMAÇÃO NÃO LINEAR;TM;2016;3;4
CON-1983641;TRABALHO DE CONCLUSÃO DE BACHARELADO EM SISTEMAS DE INFORMAÇÃO;APR;2017;1;10
CON-1983641;ENGENHARIA DE SOFTWARE;DISP;2015;3;4
CON-1983641;INTERAÇÃO HUMANO-COMPUTADOR;DISP;2015;3;4
CON-1983641;TESTE DE SOFTWARE;DISP;2015;3;4
CON-1983641;COMPUTAÇÃO EVOLUCIONISTA;80;2017;1;4
CON-1983641;TEORIA DOS GRAFOS;90;2017;1;4
CON-1983641;SEMINARIO EM COMPUTACAO VI;TM;2017;1;2
CON-1983641;INTRODUÇÃO ÀS TECNOLOGIAS DA INFORMAÇÃO E DA COMUNICAÇÃO;96;2017;1;4
CON-1983641;INFORMÁTICA NA EDUCAÇÃO;TM;2017;1;2
CON-2819528;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2021;3;0
CON-2819528;CIRCUITOS DIGITAIS;76;2021;3;4
CON-2819528;SISTEMAS DE APOIO À DECISÃO;67;2021;1;4
CON-2819528;METODOLOGIA CIENTÍFICA EM COMPUTAÇÃO;91;2021;1;4
CON-2819528;INTELIGENCIA ARTIFICIAL;93;2021;3;4
CON-2819528;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;SC;2022;1;0
CON-2819528;INTELIGENCIA ARTIFICIAL;30;2021;1;4
CON-2819528;AVALIAÇÃO DE SOFTWARE EDUCACIONAL;73;2022;1;2
CON-2819528;CÁLCULO I;TM  ;2012;3;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO;RI  ;2012;3;2
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM  ;2012;3;4
CON-2819528;FUNDAMENTOS DE DESENVOLVIMENTO WEB;64  ;2012;3;4
CON-2819528;ALGORITMOS;6;2012;3;4
CON-2819528;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;60  ;2012;3;4
CON-2819528;ALGORITMOS;31  ;2013;1;4
CON-2819528;PRINCÍPIOS DE ADMINISTRAÇÃO I;72  ;2013;1;4
CON-2819528;PLANILHAS ELETRÔNICAS;TM  ;2013;1;1
CON-2819528;INFORMÁTICA E SOCIEDADE;76  ;2013;1;2
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0   ;2013;1;4
CON-2819528;REDES DE COMPUTADORES;100 ;2013;1;4
CON-2819528;CÁLCULO I;TM  ;2013;3;4
CON-2819528;SISTEMAS OPERACIONAIS;TM  ;2013;3;4
CON-2819528;ALGORITMOS;64  ;2013;3;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO;64  ;2013;3;2
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO II;RI  ;2014;1;2
CON-2819528;ORGANIZAÇÃO DE COMPUTADORES;RI  ;2014;1;4
CON-2819528;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;29  ;2014;1;4
CON-2819528;ASPECTOS LEGAIS DA INFORMÁTICA;72  ;2013;3;4
CON-2819528;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;0;2014;1;4
CON-2819528;ESTRUTURA DE DADOS;0;2014;1;4
CON-2819528;ESTRUTURA DE DADOS;RI  ;2014;3;4
CON-2819528;CÁLCULO I;0   ;2014;3;4
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0   ;2014;3;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO II;RI  ;2014;3;2
CON-2819528;GESTÃO DE PROJETOS;77  ;2014;3;1
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO;28  ;2013;1;2
CON-2819528;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;TM  ;2015;1;4
CON-2819528;ESTRUTURA DE DADOS;TM  ;2015;1;4
CON-2819528;TRABALHO DE CONCLUSÃO DE CURSO EM SISTEMAS DE INFORMAÇÃO;93;2022;3;0
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO II;RI;2015;3;2
CON-2819528;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;65  ;2015;3;4
CON-2819528;ORGANIZAÇÃO DE COMPUTADORES;RI  ;2015;3;4
CON-2819528;SISTEMAS OPERACIONAIS;TM  ;2015;1;4
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;TM  ;2015;1;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO II;TM  ;2015;1;2
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0   ;2015;3;4
CON-2819528;CONTABILIDADE GERAL E INTRODUTORIA;91  ;2015;3;4
CON-2819528;ESTRUTURA DE DADOS;RI  ;2015;3;4
CON-2819528;ESTRUTURA DE DADOS;47;2016;1;4
CON-2819528;ORGANIZAÇÃO DE COMPUTADORES;RI;2016;3;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO II;47;2016;1;2
CON-2819528;ORGANIZAÇÃO DE COMPUTADORES;44;2016;1;4
CON-2819528;ESTRUTURA DE DADOS;60;2016;3;4
CON-2819528;GERÊNCIA DE PROJETOS;88;2016;1;4
CON-2819528;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;57;2016;1;4
CON-2819528;CÁLCULO I;RI;2016;3;4
CON-2819528;SISTEMAS OPERACIONAIS;60;2016;3;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO II;60;2016;3;2
CON-2819528;CIRCUITOS DIGITAIS;RI;2016;3;4
CON-2819528;ORGANIZAÇÃO DE COMPUTADORES;73;2018;1;4
CON-2819528;INTERAÇÃO HUMANO-COMPUTADOR;63;2018;1;4
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2018;1;4
CON-2819528;ESTRUTURA DE DADOS II;62;2018;1;4
CON-2819528;TEORIA DOS GRAFOS;64;2018;1;4
CON-2819528;ASPECTOS ORGANIZACIONAIS DE SISTEMAS DE INFORMAÇÃO;84;2018;1;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO PARA DISPOSITIVOS MÓVEIS;63;2018;3;2
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB ;79;2018;3;4
CON-2819528;MODELAGEM DE SISTEMAS;66;2018;3;4
CON-2819528;CÁLCULO I;55;2018;3;4
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;53;2018;3;4
CON-2819528;LABORATORIO DE REDES DE COMPUTADORES;30;2017;1;2
CON-2819528;ORGANIZAÇÃO DE COMPUTADORES;RI;2017;1;4
CON-2819528;ORIENTAÇÃO A OBJETOS;73;2017;1;4
CON-2819528;LABORATÓRIO DE SISTEMAS OPERACIONAIS;TM;2017;1;2
CON-2819528;ESTRUTURA DE DADOS II;RI;2017;1;4
CON-2819528;CÁLCULO I;10;2017;1;4
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;0;2017;3;4
CON-2819528;LABORATÓRIO DE APLICAÇÕES DE REDES DE COMPUTADORES;82;2017;3;2
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO III;RI;2017;3;4
CON-2819528;SEGURANÇA E AUDITORIA DE SISTEMAS;96;2017;3;4
CON-2819528;BANCO DE DADOS;63;2017;3;4
CON-2819528;EMPREENDIMENTOS EM INFORMATICA;85;2017;3;4
CON-2819528;CÁLCULO I;60;2019;1;4
CON-2819528;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;26;2019;1;4
CON-2819528;ECONOMIA;77;2019;3;4
CON-2819528;CÁLCULO II;42;2019;3;4
CON-2819528;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;60;2019;1;4
CON-2819528;GESTÃO DA TECNOLOGIA E INOVAÇÃO TECNOLÓGICA;90;2019;3;4
CON-2819528;ASPECTOS AVANÇADOS EM ENGENHARIA DE SOFTWARE;85;2019;3;4
CON-2819528;TESTE DE SOFTWARE;74;2019;3;4
CON-2819528;ENGENHARIA DE SOFTWARE;62;2019;1;4
CON-2819528;LABORATÓRIO DE PROGRAMAÇÃO DE SISTEMAS WEB II ;60;2019;1;2
CON-2819528;PLANILHAS ELETRÔNICAS;84;2019;3;1
CON-2819528;PESQUISA OPERACIONAL;0;2020;1;4
CON-2819528;LABORATÓRIO DE SISTEMAS OPERACIONAIS;MC;2020;1;2
CON-2819528;CÁLCULO II;85;2020;1;4
CON-2819528;ASPECTOS TEÓRICOS DA COMPUTAÇÃO;65;2020;1;4
CON-2819528;PESQUISA OPERACIONAL;68;2020;3;4
CON-2819528;ASPECTOS AVANÇADOS EM BANCO DE DADOS;86;2020;3;4
CON-2819528;GESTÃO FINANCEIRA I;76;2020;1;4
CON-2819528;GESTÃO DO CONHECIMENTO;94;2021;1;4
CON-2819528;CÁLCULO DE PROBABILIDADES I;71;2020;3;4
CON-2819531;ALGORITMOS;DISP;2012;3;4
CON-2819531;CÁLCULO I;53  ;2012;3;4
CON-2819531;LABORATÓRIO DE PROGRAMAÇÃO;28  ;2012;3;2
CON-2819531;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;28  ;2012;3;4
CON-2819531;FUNDAMENTOS DE DESENVOLVIMENTO WEB;72  ;2012;3;4
CON-2819531;INTRODUÇÃO A SISTEMAS DE INFORMAÇÃO;88  ;2012;3;4
CON-2819531;LÓGICA E FUNDAMENTOS PARA A COMPUTAÇÃO ;39  ;2013;1;4
CON-2819531;INFORMÁTICA E SOCIEDADE;79  ;2013;1;2
CON-2819531;ORGANIZAÇÃO DE COMPUTADORES;60  ;2013;1;4
CON-2819531;CÁLCULO I;40  ;2013;1;4
CON-2819531;GEOMETRIA ANALÍTICA E SISTEMAS LINEARES;62  ;2013;1;4
